,values,Group,Cluster
16517,-0.477406758763498,NPP_C5,Cluster 3
16518,-0.960325500455204,NPP_C5,Cluster 3
16519,-0.832779583755895,NPP_C5,Cluster 3
16520,-0.829124791378027,NPP_C5,Cluster 3
16521,-1.16021078095866,NPP_C5,Cluster 3
16522,-0.481094833369837,NPP_C5,Cluster 3
16523,-0.843305284401661,NPP_C5,Cluster 3
16524,-0.916789722708623,NPP_C5,Cluster 3
16525,-0.879682821619605,NPP_C5,Cluster 3
16526,-0.282178786622781,NPP_C5,Cluster 3
16527,-0.874406728156419,NPP_C5,Cluster 3
16528,-0.905424656508035,NPP_C5,Cluster 3
16529,-0.470446771853442,NPP_C5,Cluster 3
16530,-0.824948984824569,NPP_C5,Cluster 3
16531,-1.24650643907238,NPP_C5,Cluster 3
16532,-0.350486608293027,NPP_C5,Cluster 3
16533,-0.148276281483293,NPP_C5,Cluster 3
16534,-0.749679511090563,NPP_C5,Cluster 3
16535,-0.879046881565381,NPP_C5,Cluster 3
16536,-0.766960634282727,NPP_C5,Cluster 3
16537,-0.769491686173427,NPP_C5,Cluster 3
16538,0.0796416683772145,NPP_C5,Cluster 3
16539,-0.729500717383057,NPP_C5,Cluster 3
16540,-0.819161229774771,NPP_C5,Cluster 3
16541,-0.42349846961627,NPP_C5,Cluster 3
16542,-0.808845113199202,NPP_C5,Cluster 3
16543,-0.951052825376438,NPP_C5,Cluster 3
16544,-0.593850590370569,NPP_C5,Cluster 3
16545,-0.959325270917666,NPP_C5,Cluster 3
16546,-0.438890250080464,NPP_C5,Cluster 3
16547,-0.459123696758784,NPP_C5,Cluster 3
16548,-0.597802517342753,NPP_C5,Cluster 3
16549,-0.548329808668347,NPP_C5,Cluster 3
16550,-0.729299586430243,NPP_C5,Cluster 3
16551,-0.768275776512491,NPP_C5,Cluster 3
16552,-0.111594573215252,NPP_C5,Cluster 3
16553,-0.867733776880461,NPP_C5,Cluster 3
16554,-0.877731720033224,NPP_C5,Cluster 3
16555,-0.433092607299129,NPP_C5,Cluster 3
16556,-0.464893938271271,NPP_C5,Cluster 3
16557,-0.512260485388686,NPP_C5,Cluster 3
16558,-1.03536253708639,NPP_C5,Cluster 3
16559,-0.854337605006667,NPP_C5,Cluster 3
16560,-0.67733626552941,NPP_C5,Cluster 3
16561,-0.737732351663079,NPP_C5,Cluster 3
16562,-0.848749466710978,NPP_C5,Cluster 3
16563,-0.658475431501165,NPP_C5,Cluster 3
16564,-0.90651643702981,NPP_C5,Cluster 3
16565,0.246697495599285,NPP_C5,Cluster 3
16566,-0.847905342078949,NPP_C5,Cluster 3
16567,-0.612084672594578,NPP_C5,Cluster 3
16568,-0.976551511853296,NPP_C5,Cluster 3
16569,-0.51615751613412,NPP_C5,Cluster 3
16570,-0.442683555374173,NPP_C5,Cluster 3
16571,-0.561047434403132,NPP_C5,Cluster 3
16572,-0.0855536765556345,NPP_C5,Cluster 3
16573,-0.264232795225901,NPP_C5,Cluster 3
16574,0.0713600951752461,NPP_C5,Cluster 3
16575,-0.656763136276967,NPP_C5,Cluster 3
16576,-0.641089397380444,NPP_C5,Cluster 3
16577,-0.832007672358662,NPP_C5,Cluster 3
16578,0.0037451059351219,NPP_C5,Cluster 3
16579,-0.806245691413694,NPP_C5,Cluster 3
16580,-1.02512074704523,NPP_C5,Cluster 3
16581,-0.837176376449977,NPP_C5,Cluster 3
16582,-0.680795863681225,NPP_C5,Cluster 3
16583,-0.406605731678502,NPP_C5,Cluster 3
16584,-0.898341524805802,NPP_C5,Cluster 3
16585,-0.493700452126874,NPP_C5,Cluster 3
16586,-0.655338709083692,NPP_C5,Cluster 3
16587,-0.580696982544234,NPP_C5,Cluster 3
16588,-0.951448150770297,NPP_C5,Cluster 3
16589,-0.655793827619472,NPP_C5,Cluster 3
16590,-0.597630596136955,NPP_C5,Cluster 3
16591,-1.16048265616508,NPP_C5,Cluster 3
16592,-0.590623554860054,NPP_C5,Cluster 3
16593,-0.7969058212367,NPP_C5,Cluster 3
16594,-0.857105175206677,NPP_C5,Cluster 3
16595,-0.998918197179915,NPP_C5,Cluster 3
16596,-0.877951546229641,NPP_C5,Cluster 3
16597,-0.839378046727909,NPP_C5,Cluster 3
16598,-0.894186919122388,NPP_C5,Cluster 3
16599,-0.631683447248396,NPP_C5,Cluster 3
16600,-0.357108938054528,NPP_C5,Cluster 3
16601,-0.727618142923242,NPP_C5,Cluster 3
16602,-0.889963517086665,NPP_C5,Cluster 3
16603,-0.741675142599558,NPP_C5,Cluster 3
16604,-0.716727979566464,NPP_C5,Cluster 3
16605,-0.629502214441051,NPP_C5,Cluster 3
16606,-0.610368631971743,NPP_C5,Cluster 3
16607,-0.721723860179005,NPP_C5,Cluster 3
16608,-0.75015132514982,NPP_C5,Cluster 3
16609,-0.877840306776749,NPP_C5,Cluster 3
16610,-0.69540811474806,NPP_C5,Cluster 3
16611,-0.917856947732745,NPP_C5,Cluster 3
16612,-0.928531558625823,NPP_C5,Cluster 3
16613,-0.9982755888065,NPP_C5,Cluster 3
16614,-0.54684763943856,NPP_C5,Cluster 3
16615,-0.798587930064646,NPP_C5,Cluster 3
16616,0.159036932924221,NPP_C5,Cluster 3
16617,-0.859529769822824,NPP_C5,Cluster 3
16618,-0.514456260482458,NPP_C5,Cluster 3
16619,-0.799182391316331,NPP_C5,Cluster 3
16620,-1.0321110991732,NPP_C5,Cluster 3
16621,-0.792789289574907,NPP_C5,Cluster 3
16622,0.0210629328469073,NPP_C5,Cluster 3
16623,-0.997470995269022,NPP_C5,Cluster 3
16624,-0.6962238733023,NPP_C5,Cluster 3
16625,-0.457770082358382,NPP_C5,Cluster 3
16626,-0.63427924599968,NPP_C5,Cluster 3
16627,-0.602117875055837,NPP_C5,Cluster 3
16628,-0.642331827689638,NPP_C5,Cluster 3
16629,-0.375615085281219,NPP_C5,Cluster 3
16630,-0.720953285015628,NPP_C5,Cluster 3
16631,-0.696837941445246,NPP_C5,Cluster 3
16632,-0.605820264400127,NPP_C5,Cluster 3
16633,-0.987557392515218,NPP_C5,Cluster 3
16634,-0.680048574892849,NPP_C5,Cluster 3
16635,-0.569852859386653,NPP_C5,Cluster 3
16636,-0.782133361179677,NPP_C5,Cluster 3
16637,-0.517274733290278,NPP_C5,Cluster 3
16638,-0.458071249200618,NPP_C5,Cluster 3
16639,-0.673989206699383,NPP_C5,Cluster 3
16640,-0.460409601214081,NPP_C5,Cluster 3
16641,-0.818742517898033,NPP_C5,Cluster 3
16642,-0.720447229509157,NPP_C5,Cluster 3
16643,-0.475240837579355,NPP_C5,Cluster 3
16644,-0.602753073576353,NPP_C5,Cluster 3
16645,-0.58190629843007,NPP_C5,Cluster 3
16646,-0.615553375593172,NPP_C5,Cluster 3
16647,-0.787369586040835,NPP_C5,Cluster 3
16648,-0.0765132094781799,NPP_C5,Cluster 3
16649,-0.846671768012276,NPP_C5,Cluster 3
16650,-0.751730259388092,NPP_C5,Cluster 3
16651,-0.79844887634933,NPP_C5,Cluster 3
16652,-0.955140245079524,NPP_C5,Cluster 3
16653,-0.904799138645934,NPP_C5,Cluster 3
16654,-0.691655885519871,NPP_C5,Cluster 3
16655,-0.0823679143954742,NPP_C5,Cluster 3
16656,-0.80600562376169,NPP_C5,Cluster 3
16657,-0.802260071571095,NPP_C5,Cluster 3
16658,-0.589560159957111,NPP_C5,Cluster 3
16659,-0.581372805621848,NPP_C5,Cluster 3
16660,-0.277303953242012,NPP_C5,Cluster 3
16661,-0.520050674943747,NPP_C5,Cluster 3
16662,-0.10905647983549,NPP_C5,Cluster 3
16663,-0.716877079861107,NPP_C5,Cluster 3
16664,0.0100103396739085,NPP_C5,Cluster 3
16665,-0.799509679911768,NPP_C5,Cluster 3
16666,-0.629802565465431,NPP_C5,Cluster 3
16667,-0.924621017777589,NPP_C5,Cluster 3
16668,-0.574576163826025,NPP_C5,Cluster 3
16669,-0.988417209239125,NPP_C5,Cluster 3
16670,-0.571338114954695,NPP_C5,Cluster 3
16671,-0.751442810615873,NPP_C5,Cluster 3
16672,-0.492732738309861,NPP_C5,Cluster 3
16673,-0.868127152319041,NPP_C5,Cluster 3
16674,-0.995495971871784,NPP_C5,Cluster 3
16675,-0.95539828877533,NPP_C5,Cluster 3
16676,-0.234710164664226,NPP_C5,Cluster 3
16677,-0.0599261277159923,NPP_C5,Cluster 3
16678,-0.732659592872382,NPP_C5,Cluster 3
16679,-0.394087573892553,NPP_C5,Cluster 3
16680,-0.750269581307018,SUB,Cluster 3
16681,-0.518189136459732,SUB,Cluster 3
16682,-0.373337649083997,SUB,Cluster 3
16683,-0.702515254276027,SUB,Cluster 3
16684,-0.565364267807141,SUB,Cluster 3
16685,-0.626044645197053,SUB,Cluster 3
16686,-0.580478898402833,SUB,Cluster 3
16687,-0.387981005454678,SUB,Cluster 3
16688,-0.293599855492208,SUB,Cluster 3
16689,-0.377184529684979,SUB,Cluster 3
16690,-0.275165698734002,SUB,Cluster 3
16691,-0.528712248218747,SUB,Cluster 3
16692,0.676065736104336,SUB,Cluster 3
16693,0.185440218091878,SUB,Cluster 3
16694,-0.79315041901482,SUB,Cluster 3
16695,-0.129751368819316,SUB,Cluster 3
16696,-0.00694280565959152,SUB,Cluster 3
16697,-0.437476742465666,SUB,Cluster 3
16698,-0.421467276395511,SUB,Cluster 3
16699,-0.339561217347198,SUB,Cluster 3
16700,-0.537659167194341,SUB,Cluster 3
16701,-0.526052349013958,SUB,Cluster 3
16702,-0.410178120765304,SUB,Cluster 3
16703,0.377810824728094,SUB,Cluster 3
16704,0.24753921893437,SUB,Cluster 3
16705,-0.688371713842187,SUB,Cluster 3
16706,-0.203818045453782,SUB,Cluster 3
16707,-0.432080721237372,SUB,Cluster 3
16708,-0.662772605239807,SUB,Cluster 3
16709,-0.487077070381562,SUB,Cluster 3
16710,-0.0649127107746653,SUB,Cluster 3
16711,-0.082095965654676,SUB,Cluster 3
16712,-0.128555094661871,SUB,Cluster 3
16713,-0.480887929666733,SUB,Cluster 3
16714,-0.566360564756865,SUB,Cluster 3
16715,-0.500686382023936,SUB,Cluster 3
16716,-0.340678626183844,SUB,Cluster 3
16717,-0.228220025900476,SUB,Cluster 3
16718,0.496837226271356,SUB,Cluster 3
16719,0.299828985616096,SUB,Cluster 3
16720,-0.619449329230995,SUB,Cluster 3
16721,-0.628324349669763,SUB,Cluster 3
16722,-0.353261930146625,SUB,Cluster 3
16723,-0.114904043707521,SUB,Cluster 3
16724,1.02023985103733,SUB,Cluster 3
16725,-0.396367050808248,SUB,Cluster 3
16726,0.795392971001574,SUB,Cluster 3
16727,-0.609724103866355,SUB,Cluster 3
16728,-0.168229868715214,SUB,Cluster 3
16729,-0.586765239765091,SUB,Cluster 3
16730,-0.0241420012021786,SUB,Cluster 3
16731,-0.555032655918139,SUB,Cluster 3
16732,-0.589689181546346,SUB,Cluster 3
16733,-0.0247999486844934,SUB,Cluster 3
16734,0.593685695247696,SUB,Cluster 3
16735,0.189682645101315,SUB,Cluster 3
16736,0.121547491407216,SUB,Cluster 3
16737,0.978828038825187,SUB,Cluster 3
16738,-0.129755315966792,SUB,Cluster 3
16739,-0.722785555768665,SUB,Cluster 3
16740,-0.0698442849761721,SUB,Cluster 3
16741,-0.426804527284656,SUB,Cluster 3
16742,-0.378387167953983,SUB,Cluster 3
16743,-0.504544370837814,SUB,Cluster 3
16744,-0.762551905203175,SUB,Cluster 3
16745,-0.944506877019342,SUB,Cluster 3
16746,-0.129680060520037,SUB,Cluster 3
16747,0.0682018764587375,SUB,Cluster 3
16748,-0.790649881305674,SUB,Cluster 3
16749,-0.381319704575217,SUB,Cluster 3
16750,-0.380885239257523,SUB,Cluster 3
16751,-0.190279878694572,SUB,Cluster 3
16752,0.237753647744602,SUB,Cluster 3
16753,-0.41179685841807,SUB,Cluster 3
16754,0.393557153637567,SUB,Cluster 3
16755,0.386232234482121,SUB,Cluster 3
16756,-0.349033743824842,SUB,Cluster 3
16757,0.420236126328168,SUB,Cluster 3
16758,-0.365687917859579,SUB,Cluster 3
16759,-0.311088694804109,SUB,Cluster 3
16760,-0.144561899723296,SUB,Cluster 3
16761,-0.678685964831064,SUB,Cluster 3
16762,0.741073490942729,SUB,Cluster 3
16763,-0.456093565121216,SUB,Cluster 3
16764,-0.120013319963184,SUB,Cluster 3
16765,-0.476565832521659,SUB,Cluster 3
16766,-0.291754197905406,SUB,Cluster 3
16767,-0.294016149848863,SUB,Cluster 3
16768,-0.551593441634566,SUB,Cluster 3
16769,-0.250787047956292,SUB,Cluster 3
16770,-0.249613648202169,SUB,Cluster 3
16771,-0.0649371724671108,SUB,Cluster 3
16772,-0.33269836046298,SUB,Cluster 3
16773,0.357358548855162,SUB,Cluster 3
16774,0.221512386612875,SUB,Cluster 3
16775,0.278516366797475,SUB,Cluster 3
16776,0.0141412925086789,SUB,Cluster 3
16777,0.0402269639127348,SUB,Cluster 3
16778,0.32040208010049,SUB,Cluster 3
16779,-0.276171667474442,SUB,Cluster 3
16780,-0.645678715267414,SUB,Cluster 3
16781,-0.578685823887074,SUB,Cluster 3
16782,-0.309684273873905,SUB,Cluster 3
16783,-0.521815813937293,SUB,Cluster 3
16784,-0.0176288314116457,SUB,Cluster 3
16785,0.317189808884388,SUB,Cluster 3
16786,-0.592938789575983,SUB,Cluster 3
16787,-0.569740550503189,SUB,Cluster 3
16788,-0.411075881671461,SUB,Cluster 3
16789,0.363769586745556,SUB,Cluster 3
16790,0.893713492128911,SUB,Cluster 3
16791,0.428711231662207,SUB,Cluster 3
16792,0.515056987094604,SUB,Cluster 3
16793,-0.172147002977265,SUB,Cluster 3
16794,-0.280824349860014,SUB,Cluster 3
16795,-0.450895349644235,SUB,Cluster 3
16796,0.479950421639945,SUB,Cluster 3
16797,-0.538412770681343,SUB,Cluster 3
16798,-0.369659262662607,SUB,Cluster 3
16799,0.31909626879113,SUB,Cluster 3
16800,-0.452066511915757,SUB,Cluster 3
16801,-0.742992194253265,SUB,Cluster 3
16802,0.156617317453261,SUB,Cluster 3
16803,-0.23427748953542,SUB,Cluster 3
16804,-0.232976484709891,SUB,Cluster 3
16805,-0.691586716587561,SUB,Cluster 3
16806,0.437400292581979,SUB,Cluster 3
16807,-0.322644860447536,SUB,Cluster 3
16808,-0.181975768708523,SUB,Cluster 3
16809,0.00437556883829172,SUB,Cluster 3
16810,-0.397474831074225,SUB,Cluster 3
16811,-0.852668226488123,SUB,Cluster 3
16812,0.448403570282237,SUB,Cluster 3
16813,-0.884555874426033,SUB,Cluster 3
16814,0.379824650846434,SUB,Cluster 3
16815,-0.509238673370657,SUB,Cluster 3
16816,-0.265563653269873,SUB,Cluster 3
16817,-0.100519076126852,SUB,Cluster 3
16818,0.3803244312659,SUB,Cluster 3
16819,-1.13433015158646,SUB,Cluster 3
16820,-0.265092065171908,SUB,Cluster 3
16821,0.124325350957214,SUB,Cluster 3
16822,0.364810638843585,SUB,Cluster 3
16823,1.12373855373565,SUB,Cluster 3
16824,-0.19206324798788,SUB,Cluster 3
16825,-0.502422528579519,SUB,Cluster 3
16826,-0.721464059383312,SUB,Cluster 3
16827,0.348353485800627,SUB,Cluster 3
16828,0.0422893089117064,SUB,Cluster 3
16829,-0.596709325705342,SUB,Cluster 3
16830,-0.075404669925663,SUB,Cluster 3
16831,-0.609989053686103,SUB,Cluster 3
16832,-0.684094199708421,SUB,Cluster 3
16833,-0.0761610253117774,SUB,Cluster 3
16834,-0.422233208149236,SUB,Cluster 3
16835,-0.480523317789731,SUB,Cluster 3
16836,0.641936940961439,SUB,Cluster 3
16837,0.0930570568984189,SUB,Cluster 3
16838,-0.668201385662386,SUB,Cluster 3
16839,-0.548606735484292,SUB,Cluster 3
16840,-0.242407198935345,SUB,Cluster 3
16841,-0.782312531531337,SUB,Cluster 3
16842,0.355144368686998,SUB,Cluster 3
16843,-0.583906100995079,SUB,Cluster 3
16844,-0.234972273141581,SUB,Cluster 3
16845,-0.575315588172242,SUB,Cluster 3
16846,-0.0533407600719331,SUB,Cluster 3
16847,-0.638457733468871,SUB,Cluster 3
16848,0.462572929873462,SUB,Cluster 3
16849,-0.138901409860145,SUB,Cluster 3
16850,0.41192526746634,SUB,Cluster 3
16851,0.0286836046085581,SUB,Cluster 3
16852,0.592171424427613,SUB,Cluster 3
16853,-0.593890395158467,SUB,Cluster 3
16854,0.130935334608059,SUB,Cluster 3
16855,-0.522526977131649,SUB,Cluster 3
16856,-0.386702233569833,SUB,Cluster 3
16857,-0.710269237426699,SUB,Cluster 3
16858,0.551772243561463,SUB,Cluster 3
16859,-0.394451464820781,SUB,Cluster 3
16860,-0.034974098262993,SUB,Cluster 3
16861,-0.584870101887815,SUB,Cluster 3
16862,-0.651702739706163,SUB,Cluster 3
16863,-0.108913498091808,SUB,Cluster 3
16864,0.424983777139653,SUB,Cluster 3
16865,0.120217744108562,SUB,Cluster 3
16866,-0.123301783956286,SUB,Cluster 3
16867,0.0973462796479299,SUB,Cluster 3
16868,0.394628158754315,SUB,Cluster 3
16869,-0.617195586997904,SUB,Cluster 3
16870,0.0957756708376322,SUB,Cluster 3
16871,-0.265176975438518,SUB,Cluster 3
16872,0.392235117002922,SUB,Cluster 3
16873,-0.69265968148556,SUB,Cluster 3
16874,-0.459451774000158,SUB,Cluster 3
16875,-0.323528983162246,SUB,Cluster 3
16876,-0.344176953601891,SUB,Cluster 3
16877,-0.517469950353353,SUB,Cluster 3
16878,-0.319397132633585,SUB,Cluster 3
16879,-0.540880555673408,SUB,Cluster 3
16880,-0.0968301564708432,SUB,Cluster 3
16881,-0.582768119173322,SUB,Cluster 3
16882,-0.536398368801293,SUB,Cluster 3
16883,1.00336864435725,SUB,Cluster 3
16884,-0.0640525719295171,SUB,Cluster 3
16885,0.624445574872807,SUB,Cluster 3
16886,-0.59968813076008,SUB,Cluster 3
16887,-0.260340675630196,SUB,Cluster 3
16888,-0.304781804163676,SUB,Cluster 3
16889,-0.479400636776119,SUB,Cluster 3
16890,-0.0125639945501133,SUB,Cluster 3
16891,-0.187142531543386,SUB,Cluster 3
16892,-0.605697394615988,SUB,Cluster 3
16893,-0.409537667352904,SUB,Cluster 3
16894,0.902380033090867,SUB,Cluster 3
16895,-0.509674216705913,SUB,Cluster 3
16896,-0.296514264266635,SUB,Cluster 3
16897,-0.269682371732597,SUB,Cluster 3
16898,-0.0717476210702611,SUB,Cluster 3
16899,-0.263655111661949,SUB,Cluster 3
16900,-0.144152762234715,SUB,Cluster 3
16901,-0.460773017592681,SUB,Cluster 3
16902,0.454718039315098,SUB,Cluster 3
16903,-0.13693175253251,SUB,Cluster 3
16904,-0.244276336735082,SUB,Cluster 3
16905,-0.257402773544308,SUB,Cluster 3
16906,-0.855574059386766,SUB,Cluster 3
16907,-0.530595378238441,SUB,Cluster 3
16908,-0.576399557295437,SUB,Cluster 3
16909,-0.129807577753381,SUB,Cluster 3
16910,-0.360292379999063,SUB,Cluster 3
16911,0.0534260111258449,SUB,Cluster 3
16912,-0.484197309251689,SUB,Cluster 3
16913,-0.618535282876491,SUB,Cluster 3
16914,-0.240852268606626,SUB,Cluster 3
16915,0.850072664109701,SUB,Cluster 3
16916,-0.462336725156999,SUB,Cluster 3
16917,-0.19401492100702,SUB,Cluster 3
16918,-0.634638161009993,SUB,Cluster 3
16919,-0.238479884229622,SUB,Cluster 3
16920,-0.302960487601847,SUB,Cluster 3
16921,-0.214914520255981,SUB,Cluster 3
16922,-1.0761369090198,SUB,Cluster 3
16923,-0.579548705169251,SUB,Cluster 3
16924,-0.444649056406455,SUB,Cluster 3
16925,-0.75873320303157,SUB,Cluster 3
16926,0.892195587426947,SUB,Cluster 3
16927,-0.32952212042484,SUB,Cluster 3
16928,-0.529243358411006,SUB,Cluster 3
16929,1.27143500017017,SUB,Cluster 3
16930,-0.0992427335811495,SUB,Cluster 3
16931,-0.097383663682298,SUB,Cluster 3
16932,0.11853525156522,SUB,Cluster 3
16933,-0.390405847781553,SUB,Cluster 3
16934,-0.205300231227548,SUB,Cluster 3
16935,0.0350175444281387,SUB,Cluster 3
16936,-0.262306624026841,SUB,Cluster 3
16937,-0.530909300540182,SUB,Cluster 3
16938,0.405818113547538,SUB,Cluster 3
16939,0.136010905748401,SUB,Cluster 3
16940,0.052014673276573,SUB,Cluster 3
16941,0.297002507660238,SUB,Cluster 3
16942,-0.534812224951514,SUB,Cluster 3
16943,-0.692801647822057,SUB,Cluster 3
16944,-0.684581015397109,SUB,Cluster 3
16945,-0.727234842682249,SUB,Cluster 3
16946,-0.337278272275551,SUB,Cluster 3
16947,-0.464303129501587,SUB,Cluster 3
16948,-1.03955073540333,SUB,Cluster 3
16949,0.411228073661193,SUB,Cluster 3
16950,0.397555458428558,SUB,Cluster 3
16951,-0.00602593925584513,SUB,Cluster 3
16952,-0.545163650377455,SUB,Cluster 3
16953,-0.70111352050535,SUB,Cluster 3
16954,0.246807076796282,SUB,Cluster 3
16955,-0.228481651235753,SUB,Cluster 3
16956,-0.180881320705103,SUB,Cluster 3
16957,-0.285290175763575,SUB,Cluster 3
16958,-0.323164850936441,SUB,Cluster 3
16959,0.0092053830527419,SUB,Cluster 3
16960,-0.195200946670015,SUB,Cluster 3
16961,-0.58979677095773,SUB,Cluster 3
16962,0.262804146741438,SUB,Cluster 3
16963,-0.0676814638881501,SUB,Cluster 3
16964,0.489438301418517,SUB,Cluster 3
16965,-0.498004587011746,SUB,Cluster 3
16966,0.117015434953548,SUB,Cluster 3
16967,0.51638822047027,SUB,Cluster 3
16968,-0.802386205698115,SUB,Cluster 3
16969,-0.79658507834443,SUB,Cluster 3
16970,-0.872781267614293,SUB,Cluster 3
16971,0.392209957562021,SUB,Cluster 3
16972,0.651114111272308,SUB,Cluster 3
16973,-0.562453834765913,SUB,Cluster 3
16974,-0.364942463438429,SUB,Cluster 3
16975,0.268135259497774,SUB,Cluster 3
16976,-0.169564103545395,SUB,Cluster 3
16977,0.216255755447357,SUB,Cluster 3
16978,-0.372844806756571,SUB,Cluster 3
16979,-0.0197032708030198,SUB,Cluster 3
16980,0.181739126213916,SUB,Cluster 3
16981,-0.422659082414508,SUB,Cluster 3
16982,0.19736856185642,SUB,Cluster 3
16983,-0.400959327286728,SUB,Cluster 3
16984,-0.0439435425400274,SUB,Cluster 3
16985,-0.290154878710557,SUB,Cluster 3
16986,0.271356578624336,SUB,Cluster 3
16987,0.442575780526994,SUB,Cluster 3
16988,-0.199302006444563,SUB,Cluster 3
16989,0.0808266520473833,SUB,Cluster 3
16990,-0.135664122598172,SUB,Cluster 3
16991,0.200535935084766,SUB,Cluster 3
16992,0.543352715311767,SUB,Cluster 3
16993,0.254615430951633,SUB,Cluster 3
16994,0.657419123206123,SUB,Cluster 3
16995,0.391646840197482,SUB,Cluster 3
16996,-0.336219804323105,SUB,Cluster 3
16997,-0.398982805178517,SUB,Cluster 3
16998,-0.0849875696079866,SUB,Cluster 3
16999,0.832327360198466,SUB,Cluster 3
17000,0.033269123697757,SUB,Cluster 3
17001,-0.0939062929097479,SUB,Cluster 3
17002,0.0700265031651567,SUB,Cluster 3
17003,-0.61844687736361,SUB,Cluster 3
17004,0.776996311506892,SUB,Cluster 3
17005,-0.461288813678194,SUB,Cluster 3
17006,-0.614374711078727,SUB,Cluster 3
17007,-0.196773260030397,SUB,Cluster 3
17008,-0.50224835493038,SUB,Cluster 3
17009,-0.201732967570688,SUB,Cluster 3
17010,-0.602066975320334,SUB,Cluster 3
17011,1.2298883650913,SUB,Cluster 3
17012,-0.840808825323896,SUB,Cluster 3
17013,0.0952966462179364,SUB,Cluster 3
17014,-0.445078534164363,SUB,Cluster 3
17015,0.35530966801765,SUB,Cluster 3
17016,0.420357171551596,SUB,Cluster 3
17017,-0.58254696266925,SUB,Cluster 3
17018,-0.979206077422315,SUB,Cluster 3
17019,0.0289282081002074,SUB,Cluster 3
17020,0.132207777211241,SUB,Cluster 3
17021,-0.719049191313117,SUB,Cluster 3
17022,1.28287298365705,SUB,Cluster 3
17023,-0.657920098742481,SUB,Cluster 3
17024,0.295455454815062,SUB,Cluster 3
17025,-0.731195607197559,SUB,Cluster 3
17026,-0.646975990264896,SUB,Cluster 3
17027,-0.629707640190327,SUB,Cluster 3
17028,-0.655162767105045,SUB,Cluster 3
17029,0.0513587843817817,SUB,Cluster 3
17030,-0.562107489607292,SUB,Cluster 3
17031,-0.570531025860494,SUB,Cluster 3
17032,-0.324211819861741,SUB,Cluster 3
17033,-0.577255896037691,SUB,Cluster 3
17034,-0.42393813260412,SUB,Cluster 3
17035,-0.54711504412672,SUB,Cluster 3
17036,-0.620965434998716,SUB,Cluster 3
17037,0.86284325452776,SUB,Cluster 3
17038,-0.567940952758036,SUB,Cluster 3
17039,-0.12017356523734,SUB,Cluster 3
17040,-0.630710374767344,SUB,Cluster 3
17041,-0.174231943934819,SUB,Cluster 3
17042,0.0181395499183619,SUB,Cluster 3
17043,-0.391506238827901,SUB,Cluster 3
17044,-0.0198648425241064,SUB,Cluster 3
17045,0.541817183963265,SUB,Cluster 3
17046,-0.236272755252154,SUB,Cluster 3
17047,-0.64590991059913,SUB,Cluster 3
17048,-0.16295778059578,SUB,Cluster 3
17049,-0.0729889661935138,SUB,Cluster 3
17050,0.265404276112732,SUB,Cluster 3
17051,-0.107922527694957,SUB,Cluster 3
17052,0.198298017715668,SUB,Cluster 3
17053,0.397205828190919,SUB,Cluster 3
17054,-0.0211171128346907,SUB,Cluster 3
17055,0.0778021555211535,SUB,Cluster 3
17056,-0.153658932696462,SUB,Cluster 3
17057,-0.375435752146061,SUB,Cluster 3
17058,-0.273617817687053,SUB,Cluster 3
17059,-0.437998248200605,SUB,Cluster 3
17060,-0.499274839616641,SUB,Cluster 3
17061,0.387436854803678,SUB,Cluster 3
17062,-0.650903648207233,SUB,Cluster 3
17063,0.110228921902805,SUB,Cluster 3
17064,-0.00441979550289121,SUB,Cluster 3
17065,-0.309925506319298,SUB,Cluster 3
17066,-0.608214378810032,SUB,Cluster 3
17067,0.136786437920833,SUB,Cluster 3
17068,-0.546786247915018,SUB,Cluster 3
17069,-0.391981273581021,SUB,Cluster 3
17070,0.138780430247639,SUB,Cluster 3
17071,0.243360078834443,SUB,Cluster 3
17072,-0.60535516719536,SUB,Cluster 3
17073,-0.994440774398948,SUB,Cluster 3
17074,0.684690865054178,SUB,Cluster 3
17075,-0.0874862616779439,SUB,Cluster 3
17076,-0.332303813951811,SPP_B,Cluster 3
17077,-0.39308808050234,SPP_B,Cluster 3
17078,-0.570122937317335,SPP_B,Cluster 3
17079,-0.587470870605388,SPP_B,Cluster 3
17080,-0.0658734653318274,SPP_B,Cluster 3
17081,-0.454370034746023,SPP_B,Cluster 3
17082,-0.15709973818603,SPP_B,Cluster 3
